,nome,valor_venda,url
14,Casa - Vicente Pires,1300000,https://www.wimoveis.com.br/propriedades/casa-vicente-pires-2945353706.html
15,Rua 8 Vicente Pires 178 m² 3 Quartos 4 Vagas De Garagem,850000,https://www.wimoveis.com.br/propriedades/rua-8-vicente-pires-178-m-sup2--3-quartos-4-vagas-de-2946341334.html
16,"Casa Nova E Moderna, 3 Quartos Suite Master Com Closet",850000,https://www.wimoveis.com.br/propriedades/casa-nova-e-moderna-3-quartos-suite-master-com-closet-2936154750.html
17,Vendida - Temos Outros Imóveis Similares.,18000000,https://www.wimoveis.com.br/propriedades/vendida-temos-outros-imoveis-similares.-2931393222.html
18,"Casa Lago Sul Qi 07, Shis - Brasília/df",2800000,https://www.wimoveis.com.br/propriedades/casa-lago-sul-qi-07-shis-brasilia-df-2945988544.html
19,Smpw 28 - Casa 200 m² em Terreno 2500 m²,790000,https://www.wimoveis.com.br/propriedades/smpw-28-casa-200-m-sup2--em-terreno-2500-m-sup2-2941481014.html
0,Quadra Shin Qi 8 Conjunto 1,1580000,https://www.wimoveis.com.br/propriedades/quadra-shin-qi-8-conjunto-1-2945237916.html
1,Casa Vila Carolina 4 Quartos 270 Mil A Venda Rio Verde - Go,270000,https://www.wimoveis.com.br/propriedades/casa-vila-carolina-4-quartos-270-mil-a-venda-rio-verde-2941109051.html
2,Casa Nova E Reformada na Qi 01 Do Guará I -,849000,https://www.wimoveis.com.br/propriedades/casa-nova-e-reformada-na-qi-01-do-guara-i-2942904827.html
3,Venda Casa 4 Quartos Candangolândia Oportunidade,668000,https://www.wimoveis.com.br/propriedades/venda-casa-4-quartos-candangolandia-oportunidade-2947109553.html
4,Condomínio Solar De Brasília - Térrea - 4 Quartos - 3 Suítes - Lazer Completo!,2220000,https://www.wimoveis.com.br/propriedades/condominio-solar-de-brasilia-terrea-4-quartos-3-2946523356.html
5,"Casa, Nova E Moderna, 4 Quartos Sendo 4 Suítes",1699000,https://www.wimoveis.com.br/propriedades/casa-nova-e-moderna-4-quartos-sendo-4-suites-2940752233.html
6,Shis Qi 28 - Sua Casa Pronta! - Do Terreno Às Chaves - Financiamento - Lago Sul,1662500,https://www.wimoveis.com.br/propriedades/shis-qi-28-sua-casa-pronta!-do-terreno-as-chaves-2943457115.html
7,"Linda Casa, Condomínio Jardim Europa II",630000,https://www.wimoveis.com.br/propriedades/linda-casa-condominio-jardim-europa-ii-2946917413.html
8,"Casa Térrea 520 m, 05 Quartos, Espaço Gourmet Com Churrasqueira E Sauna. Terreno De 7500 m²",1080000,https://www.wimoveis.com.br/propriedades/casa-terrea-520-m-05-quartos-espaco-gourmet-com-2946568086.html
9,"Sobrado Com 4 Dormitórios à Venda, 525 m² Por R$2.450.000 - Residencial Granville - Goiânia/go",2450000,https://www.wimoveis.com.br/propriedades/sobrado-com-4-dormitorios-a-venda-525-m-sup2--por-2943768861.html
10,"Casa Com 7 Dormitórios à Venda, 750 m² Por R$1.300.000 - Guará I - Guará/df",1300000,https://www.wimoveis.com.br/propriedades/casa-com-7-dormitorios-a-venda-750-m-sup2--por-2945818704.html
11,"Casa Alto Padrão 4 Suítes, Pronta para Morar.",1700000,https://www.wimoveis.com.br/propriedades/casa-alto-padrao-4-suites-pronta-para-morar.-2947270032.html
12,Quadra Shis Qi 28 - Impecável - Whatsapp: 98188 - 1206 - Furtado,3200000,https://www.wimoveis.com.br/propriedades/quadra-shis-qi-28-impecavel-whatsapp:-98188-1206-2939253249.html
13,Linda Casa Moderna De Alto Padrao na Qnl,550000000,https://www.wimoveis.com.br/propriedades/linda-casa-moderna-de-alto-padrao-na-qnl-2947693847.html
14,Jardim Paraíso - Casa 3 Quartos,210000,https://www.wimoveis.com.br/propriedades/jardim-paraiso-casa-3-quartos-2943102038.html
15,Sua Casa Pronta! Escritura E Financiamento! Jardins Do Lago Qd 9,1450000,https://www.wimoveis.com.br/propriedades/sua-casa-pronta!-escritura-e-financiamento!-jardins-do-2943149360.html
16,"Shin Qi 07, Casa Nova E Moderna, Lago Norte, 4 Suites",1980000,https://www.wimoveis.com.br/propriedades/shin-qi-07-casa-nova-e-moderna-lago-norte-4-suites-2940970097.html
17,Casa à Venda - no Setor Jaó,689996,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-setor-jao-2947197109.html
18,Casa no Solar De Brasília Térrea Com 04 Suítes E Lazer Completo.,3250000,https://www.wimoveis.com.br/propriedades/casa-no-solar-de-brasilia-terrea-com-04-suites-e-lazer-2944383691.html
19,Cond. Mansões Itaipu - Casa Linda E Aconchegante - 3 Qts - 350 m² - Lote 2.880 m²,1500000,https://www.wimoveis.com.br/propriedades/cond.-mans-es-itaipu-casa-linda-e-aconchegante-3-2940860148.html
0,"Smdb Conjunto 29, Casa Residencial para Venda, 02 Pavimentos, 03 Quartos, Lago Sul, Brasília",2100000,https://www.wimoveis.com.br/propriedades/smdb-conjunto-29-casa-residencial-para-venda-02-2936442863.html
1,"Casa Qi 09, Lago Sul, Com 5 Suítes 985 m² Plantão Diário",7600000,https://www.wimoveis.com.br/propriedades/casa-qi-09-lago-sul-com-5-suites-985-m-sup2--plantao-2942573894.html
2,Casa A Venda / Condomínio Rk / 03 Suítes / Piscina / Churrasqueira / Região Dos Lagos,1120000,https://www.wimoveis.com.br/propriedades/casa-a-venda-condominio-rk-03-suites-piscina-2943884939.html
3,"Solar De Brasília, Casa 3 Quartos Térrea.",1120000,https://www.wimoveis.com.br/propriedades/solar-de-brasilia-casa-3-quartos-terrea.-2946886328.html
4,"Shin Qi 11, Casa Com 5 Dormitórios à Venda, Brasília, Df",1350000,https://www.wimoveis.com.br/propriedades/shin-qi-11-casa-com-5-dormitorios-a-venda-brasilia-2945507108.html
5,Mansões Califórnia | Jardim Botânico | Casa em Condomínio Regularizado,669000,https://www.wimoveis.com.br/propriedades/mans-es-california-jardim-botanico-casa-em-2941374275.html
6,"Shis Qi 15 - Casa Térrea - Localização, Espaço E Segurança",3500000,https://www.wimoveis.com.br/propriedades/shis-qi-15-casa-terrea-localizacao-espaco-e-2947397845.html
7,Shis Ql 28 Conjunto 05 - Agende Uma Visita (61) 99999 - 3901,2490000,https://www.wimoveis.com.br/propriedades/shis-ql-28-conjunto-05-agende-uma-visita-61-99999-2946559180.html
8,Belíssima Casa,2900000,https://www.wimoveis.com.br/propriedades/belissima-casa-2937378873.html
9,Riacho Fundo I Sobrado Com 03 Pavimentos,380000,https://www.wimoveis.com.br/propriedades/riacho-fundo-i-sobrado-com-03-pavimentos-2947464843.html
10,Casa Reformada Com 3 Quartos E 3 Vagas no Guará II - Estuda Permuta Menor Valor,1050000,https://www.wimoveis.com.br/propriedades/casa-reformada-com-3-quartos-e-3-vagas-no-guara-ii-2944489383.html
11,Oportunidade Casa Lago Norte 380 m² Construídos - Shin Qi 14 Aceita Permuta.,1747000,https://www.wimoveis.com.br/propriedades/oportunidade-casa-lago-norte-380-m-sup2--construidos-2946771700.html
12,Smpw 26 Park Way Casa Aceita Imóveis E Carro,1550000,https://www.wimoveis.com.br/propriedades/smpw-26-park-way-casa-aceita-imoveis-e-carro-111421224.html
13,Solar De Brasilia III Escriturada Nova! 981569952,3300000,https://www.wimoveis.com.br/propriedades/solar-de-brasilia-iii-escriturada-nova!-981569952-2943036582.html
14,Shis 28 - Casa Nova Com 4 Suítes no Lago Sul. Vista Surreal!,6000000,https://www.wimoveis.com.br/propriedades/shis-28-casa-nova-com-4-suites-no-lago-sul.-vista-2941052118.html
15,"Melhor Casa Quadra 1 Park Way, Alto Padrão! Porteira Fechada E Habite - Se!",10000000,https://www.wimoveis.com.br/propriedades/melhor-casa-quadra-1-park-way-alto-padrao!-porteira-2940220205.html
16,"Casa em Condomínio Fechado, Park Way Qd. 27 6 Suítes - Aceita Permuta em Apartamento",1890000,https://www.wimoveis.com.br/propriedades/casa-em-condominio-fechado-park-way-qd.-27-6-suites-2946801956.html
17,Brasília Lago Sul Shis Qi 29 - Desocupada,1490000,https://www.wimoveis.com.br/propriedades/brasilia-lago-sul-shis-qi-29-desocupada-2940236632.html
18,Ql 12 - Um Belo Convite para Que Você Conheça O Seu Novo Lar!,5700000,https://www.wimoveis.com.br/propriedades/ql-12-um-belo-convite-para-que-voce-conheca-o-seu-2944279007.html
19,"Lago Norte, Excelente Casa Com 4 Dormitórios à Venda, 387 m² Por R$2.500.000 - Setor De Habitações",2500000,https://www.wimoveis.com.br/propriedades/lago-norte-excelente-casa-com-4-dormitorios-a-venda-2947467204.html
0,Rua 1 Jockey - 4 Suítes - Lote 580 m² - Estuda Proposta,580000,https://www.wimoveis.com.br/propriedades/rua-1-jockey-4-suites-lote-580-m-sup2--estuda-2947578827.html
1,"Casa 2 Quartos, 2 Suítes, Belvedere Green, Jardim Botânico, 2 Vagas Cobertas, Armários, Área De Laze",450000,https://www.wimoveis.com.br/propriedades/casa-2-quartos-2-suites-belvedere-green-jardim-2937646554.html
2,Casa Oportunidade Cond Rk Pronta Pra Morar,520000,https://www.wimoveis.com.br/propriedades/casa-oportunidade-cond-rk-pronta-pra-morar-2947788464.html
3,Excelente Casa 4 Qts Toda Reformada - Ponte Alta Alto Padrão.,690000,https://www.wimoveis.com.br/propriedades/excelente-casa-4-qts-toda-reformada-ponte-alta-alto-2947723581.html
4,"Smpw Quadra 12, Excelente Casa De 6 Quartos, Confira!",1500000,https://www.wimoveis.com.br/propriedades/smpw-quadra-12-excelente-casa-de-6-quartos-confira!-2941872034.html
5,Casa 4 Quartos Estuda Proposta 400 m Armários Planejados Lazer,790000,https://www.wimoveis.com.br/propriedades/casa-4-quartos-estuda-proposta-400-m-armarios-2945877274.html
6,Shis Qi 28 - Faça Sua Proposta Agora,2900000,https://www.wimoveis.com.br/propriedades/shis-qi-28-faca-sua-proposta-agora-2944396949.html
7,Condomínio Jardim Do Lago Quadra 2,1850000,https://www.wimoveis.com.br/propriedades/condominio-jardim-do-lago-quadra-2-2937888750.html
8,"Casa 576 m², 4 Suítes, Nascente, Habite - Se, Aceita Permuta!",2900000,https://www.wimoveis.com.br/propriedades/casa-576-m-sup2--4-suites-nascente-habite-se-2935154222.html
9,"Casa Nova, Moderna Com 3 Suítes - Jardim Botânico",810000,https://www.wimoveis.com.br/propriedades/casa-nova-moderna-com-3-suites-jardim-botanico-2944382593.html
10,Casa em Sobradinho II / 03 Quartos / Laje / Suíte / Aceita Financiamento,329000,https://www.wimoveis.com.br/propriedades/casa-em-sobradinho-ii-03-quartos-laje-suite-2940442882.html
11,Shis Qi 27,1990000,https://www.wimoveis.com.br/propriedades/shis-qi-27-2947460186.html
12,Casa 03 Suítes - Rua 10a Vicente Pires,1400000,https://www.wimoveis.com.br/propriedades/casa-03-suites-rua-10a-vicente-pires-2947678815.html
13,"Park Way, Smpw Quadra 28, Casa Com 410 m², 04 Quartos, 04 Suítes. 02 Salas, Dce, Varanda, 02 Vagas De",1590000,https://www.wimoveis.com.br/propriedades/park-way-smpw-quadra-28-casa-com-410-m-sup2--04-2939628887.html
14,Qnm 38 - Próxima A Br 070 - Aceita Financiamento,550000,https://www.wimoveis.com.br/propriedades/qnm-38-proxima-a-br-070-aceita-financiamento-2947597307.html
15,Maravilhosa Casa Aconchegante Com 03 Quartos em Condomínio Fechado à Venda. Jardim Botânico,840000,https://www.wimoveis.com.br/propriedades/maravilhosa-casa-aconchegante-com-03-quartos-em-2940370007.html
16,Sua Casa Pronta! Escritura E Financiamento - Maxximo Garden,762500,https://www.wimoveis.com.br/propriedades/sua-casa-pronta!-escritura-e-financiamento-maxximo-2943238212.html
17,Lago Norte - Shin Qi 11 - 7qts - Melhor Localização,2390000,https://www.wimoveis.com.br/propriedades/lago-norte-shin-qi-11-7qts-melhor-localizacao-2940283558.html
18,"Shin Ql 12 - Lago Norte, Vista P/ O Lago, Casa Residencial à Venda, Brasília",3600000,https://www.wimoveis.com.br/propriedades/shin-ql-12-lago-norte-vista-p-o-lago-casa-2935360406.html
19,Oportunidade!casa 3 Quartos Ponte Alta Norte Gama,399000,https://www.wimoveis.com.br/propriedades/oportunidade!casa-3-quartos-ponte-alta-norte-gama-2943586913.html
0,"Casa - Lago Norte - Shin Qi 14| Incrível, Lazer Completo, Aceita Permuta",1650000,https://www.wimoveis.com.br/propriedades/casa-lago-norte-shin-qi-14-incrivel-lazer-2947749481.html
1,Vereda Da Cruz - Casa 4 Quartos Arniqueiras,560000,https://www.wimoveis.com.br/propriedades/vereda-da-cruz-casa-4-quartos-arniqueiras-2946911728.html
2,"Sobrado Com 6 Dormitórios à Venda, 895 m² Por R$9.300.000 - Residencial Alphaville Flamboyant -",9300000,https://www.wimoveis.com.br/propriedades/sobrado-com-6-dormitorios-a-venda-895-m-sup2--por-2943768767.html
3,"Smpw Qd 05, 700 m, 06 Suítes, Quadra De Tênis, Campo De Areia, Piscina, Sauna.",3650000,https://www.wimoveis.com.br/propriedades/smpw-qd-05-700-m-06-suites-quadra-de-tenis-campo-2939525200.html
4,Casa à Venda 3 Suítes no Jardim Presidente - Goiânia/go,450000,https://www.wimoveis.com.br/propriedades/casa-a-venda-3-suites-no-jardim-presidente-2947507418.html
5,Condomio Solar De Brasília,1980000,https://www.wimoveis.com.br/propriedades/condomio-solar-de-brasilia-2933098284.html
6,Casa em Construção no Jardim Botânico III - Aceita Proposta,590000,https://www.wimoveis.com.br/propriedades/casa-em-construcao-no-jardim-botanico-iii-aceita-2945491432.html
7,Shis Ql 28 em Terreno De Esquina,1650000,https://www.wimoveis.com.br/propriedades/shis-ql-28-em-terreno-de-esquina-2947459780.html
8,Shis Qi 13 Casa em Terreno De Esquina Lago Sul,8000000,https://www.wimoveis.com.br/propriedades/shis-qi-13-casa-em-terreno-de-esquina-lago-sul-111390597.html
9,Casa 3 Qtos - Aceita Financiamento Bancário,415000,https://www.wimoveis.com.br/propriedades/casa-3-qtos-aceita-financiamento-bancario-2939183857.html
10,Excelente Casa na Qi 10 Exclusividade,1790000,https://www.wimoveis.com.br/propriedades/excelente-casa-na-qi-10-exclusividade-2937700451.html
11,"Casa Nova, Moderna Com 3 Suítes - Jardim Botânico",810000,https://www.wimoveis.com.br/propriedades/casa-nova-moderna-com-3-suites-jardim-botanico-2944382593.html
12,Qnd 56 - 3 Quartos 408 m² Nascente,699000,https://www.wimoveis.com.br/propriedades/qnd-56-3-quartos-408-m-sup2--nascente-2944127096.html
13,Shis Qi 19 - Alto Padrão,10000000,https://www.wimoveis.com.br/propriedades/shis-qi-19-alto-padrao-2941936343.html
14,Casa 03 Quartos Sendo 03 Suítes Rua 10 Vicente Pires,850000,https://www.wimoveis.com.br/propriedades/casa-03-quartos-sendo-03-suites-rua-10-vicente-pires-2947567752.html
15,"Shcgn 713 Linda Casa Térrea, Proj. André Martins 170 m²",1100000,https://www.wimoveis.com.br/propriedades/shcgn-713-linda-casa-terrea-proj.-andre-martins-170-2946774698.html
16,Park Way Casa Térrea na P/ Investidor Com Preço Muito Bom 1.100.000.,1100000,https://www.wimoveis.com.br/propriedades/park-way-casa-terrea-na-p-investidor-com-preco-muito-2943846116.html
17,Qe 46 Sobrado em Ótima Localização!,480000,https://www.wimoveis.com.br/propriedades/qe-46-sobrado-em-otima-localizacao!-2947648546.html
18,Sua Casa Pronta! Do Terreno Às Chaves - Financiamento - Smpw Qd 17 Park Way,1162500,https://www.wimoveis.com.br/propriedades/sua-casa-pronta!-do-terreno-as-chaves-financiamento-2944549779.html
19,"Shis Qi 26 - em Chácara, Maravilhosa! 98407 - 9482",4800000,https://www.wimoveis.com.br/propriedades/shis-qi-26-em-chacara-maravilhosa!-98407-9482-2946573276.html
0,Qsa 20 Casa 2,650000,https://www.wimoveis.com.br/propriedades/qsa-20-casa-2-2943950151.html
1,Casa A Venda / Condomínio Rk / 03 Suítes / Piscina / Churrasqueira / Região Dos Lagos,1120000,https://www.wimoveis.com.br/propriedades/casa-a-venda-condominio-rk-03-suites-piscina-2943884939.html
2,"Casa Qd 13 Park Way, 4 Quartos, 4 Suítes, Piscina, Habite - Se E Permuta em Águas",1400000,https://www.wimoveis.com.br/propriedades/casa-qd-13-park-way-4-quartos-4-suites-piscina-2940490284.html
3,Qnf 03 Vendo Ou Troco Casa 500 m² Reformada!,920000,https://www.wimoveis.com.br/propriedades/qnf-03-vendo-ou-troco-casa-500-m-sup2--reformada!-2946506635.html
4,Sua Casa Pronta! Do Terreno Às Chaves - Financiamento - Smpw Qd 26 Park Way,1370000,https://www.wimoveis.com.br/propriedades/sua-casa-pronta!-do-terreno-as-chaves-financiamento-2944497434.html
5,Casa A Venda / Quadra 13 / Térrea / 3 Quartos / Churrasqueira / Sobradinho - Df,490000,https://www.wimoveis.com.br/propriedades/casa-a-venda-quadra-13-terrea-3-quartos-2945864553.html
6,Casa à Venda - no Lago Norte,1800000,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-lago-norte-2945309269.html
7,Casa 3 Suites no Riacho Fundo I,550000,https://www.wimoveis.com.br/propriedades/casa-3-suites-no-riacho-fundo-i-2941944693.html
8,Casa Qi 27 Lago Sul - 4 Suítes,1720000,https://www.wimoveis.com.br/propriedades/casa-qi-27-lago-sul-4-suites-2947410745.html
9,Excelente Casa Escriturada no Condomínio Jardim Botânico VI,850000,https://www.wimoveis.com.br/propriedades/excelente-casa-escriturada-no-condominio-jardim-2945945840.html
10,Shis Qi 28 - Seja O Primeiro Morador - Whatsapp: 98188 - 1206 - Furtado,6000000,https://www.wimoveis.com.br/propriedades/shis-qi-28-seja-o-primeiro-morador-whatsapp:-98188-2940785299.html
11,Eldorado Imobiliária Vende Setor Habitacional Jardim Botânico,550000,https://www.wimoveis.com.br/propriedades/eldorado-imobiliaria-vende-setor-habitacional-jardim-2947543725.html
12,Privê Morada Sul Etapa A Jardim Botânico Casa Assobrada Construção 200 m²,840000,https://www.wimoveis.com.br/propriedades/prive-morada-sul-etapa-a-jardim-botanico-casa-2947102745.html
13,Casa C/ Piscina E Amplo Jardim,1850000,https://www.wimoveis.com.br/propriedades/casa-c-piscina-e-amplo-jardim-2945147569.html
14,"Excelente Casa A Venda no Condomínio Vivendas Bela Vista, 3 Suítes, Churrasqueira, Piscina Aquecida.",920000,https://www.wimoveis.com.br/propriedades/excelente-casa-a-venda-no-condominio-vivendas-bela-2947742471.html
15,"Sobrado 4 Quartos Qe 15 Guara II Distrito Federal, Excelente Localização",795000,https://www.wimoveis.com.br/propriedades/sobrado-4-quartos-qe-15-guara-ii-distrito-federal-2947390395.html
16,Casa A Venda / Quadra 12 / 6 Quartos / Churrasqueira / Sauna / Varanda / Sobradinho - Df,780000,https://www.wimoveis.com.br/propriedades/casa-a-venda-quadra-12-6-quartos-churrasqueira-2945882113.html
17,Condomínio Solar Da Serra - 3 Quartos - 2 Suítes - Casa Linda E Aconchegante!,990000,https://www.wimoveis.com.br/propriedades/condominio-solar-da-serra-3-quartos-2-suites-2938015522.html
18,Casa - Residencial Florais Do Planalto,150000,https://www.wimoveis.com.br/propriedades/casa-residencial-florais-do-planalto-2934773704.html
19,Condomínio Solar De Brasília,2500000,https://www.wimoveis.com.br/propriedades/condominio-solar-de-brasilia-2946524775.html
0,Vendo Casa no Jardim Botânico,700000,https://www.wimoveis.com.br/propriedades/vendo-casa-no-jardim-botanico-2947453162.html
1,Casa Nova no Condomínio Ouro Vermelho II,550000,https://www.wimoveis.com.br/propriedades/casa-nova-no-condominio-ouro-vermelho-ii-2944308755.html
2,Qe 32 Conjunto B Com 04 Quartos à Venda - Guará/df,575000,https://www.wimoveis.com.br/propriedades/qe-32-conjunto-b-com-04-quartos-a-venda-guara-df-2947774454.html
3,Oportunidade Rua 12 - Condomínio Vazado - 4 Quartos,550000,https://www.wimoveis.com.br/propriedades/oportunidade-rua-12-condominio-vazado-4-quartos-2947448832.html
4,"Ql 16 Térrea, Novíssima! Alto Padrão, 4 Suítes.",2500000,https://www.wimoveis.com.br/propriedades/ql-16-terrea-novissima!-alto-padrao-4-suites.-2937027935.html
5,"Casa à Venda no Lago Norte, 5 Suítes, Piscina, Shin Qi 01",3000000,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-lago-norte-5-suites-piscina-shin-qi-2939182192.html
6,Smpw 21,950000,https://www.wimoveis.com.br/propriedades/smpw-21-2938315593.html
7,Mansões Entrelagos - 05 Quartos Com Lazer Completo,495000,https://www.wimoveis.com.br/propriedades/mans-es-entrelagos-05-quartos-com-lazer-completo-2941585901.html
8,"Casa De Luxo Park Way De Águas Claras, 4 Quartos, 4 Suítes, Piscina, Sauna",6000000,https://www.wimoveis.com.br/propriedades/casa-de-luxo-park-way-de-aguas-claras-4-quartos-4-2938338781.html
9,Casa - Arniqueira - 2 Suítes - 4 Vagas,350000,https://www.wimoveis.com.br/propriedades/casa-arniqueira-2-suites-4-vagas-2946882696.html
10,Shin Qi 2 - Casa Terrea - Lote De Esquina - Oportunidade,1850000,https://www.wimoveis.com.br/propriedades/shin-qi-2-casa-terrea-lote-de-esquina-2947559817.html
11,Casa - Condomínio Residencial Mansões Itaipu,1299000,https://www.wimoveis.com.br/propriedades/casa-condominio-residencial-mans-es-itaipu-2942151894.html
12,"Casa no Condomínio Lago Azul, 04 Quartos, Grande Colorado, Sobradinho Df",1249000,https://www.wimoveis.com.br/propriedades/casa-no-condominio-lago-azul-04-quartos-grande-2939465092.html
13,Belíssima Casa - Reformada - Completa Com Armários - Aceita Permuta,1450000,https://www.wimoveis.com.br/propriedades/belissima-casa-reformada-completa-com-armarios-2946203552.html
